ElevationDeg,GaseousLossDb,CloudLossDb,RainLossDb,ScintillationLossDb,TotalAtmosphericLossDb
44,0.0497475212417886,0.00229387745375323,2.34627445765369e-05,0.0256812992448345,0.0755331605880901
45,0.0488717304933868,0.00225349440346616,2.29551656712533e-05,0.0251177343305172,0.0740924124932708
46,0.0480406228376717,0.00221517170787253,2.24750176791512e-05,0.0245849912841415,0.0727272357950963
47,0.0472514625463534,0.00217878322148234,2.20205058952423e-05,0.0240810287194732,0.0714328496288707
48,0.0465017461677076,0.0021442135091679,2.15899948777374e-05,0.0236039868417404,0.0702048873022322
49,0.0457891789713265,0.00211135676002218,2.11819915616874e-05,0.0231521682640267,0.0690393535266457
50,0.0451116542266046,0.00208011583188179,2.07951304820042e-05,0.0227240212061512,0.0679325868685758
51,0.0444672349263808,0.00205040140859701,2.04281608070705e-05,0.0223181247402251,0.0668812266954915
52,0.043854137626962,0.00202213125488908,2.00799349314223e-05,0.0219331757999874,0.0658821840046365
53,0.0432707181254047,0.00199522955592407,1.97493984150384e-05,0.0215679777147634,0.0649326156159515
54,0.0427154587363082,0.0019696263306409,1.94355810891522e-05,0.0212214300651856,0.0640299012882554
55,0.0421869569649801,0.0019452569094666,1.91375891754503e-05,0.0208925196880543,0.0631716233826774
56,0.0416839154028822,0.00192206146839148,1.88545982880408e-05,0.020580312682988,0.0623555487516878
57,0.0412051326957309,0.00189998461250466,1.85858472064419e-05,0.0202839472947157,0.0615796125777716
58,0.0407494954552919,0.00187897500304385,1.83306323237165e-05,0.0200026275627056,0.0608419039243208
59,0.0403159710034305,0.00185898502282068,1.80883026872697e-05,0.0197356176448912,0.0601406527939328
60,0.0399036008518716,0.00183997047556988,1.7858255561163e-05,0.0194822367350135,0.0594742185169666
61,0.0395114948338198,0.0018218903153561,1.76399324484185e-05,0.0192418545039377,0.0588410793167644
62,0.039138825814452,0.00180470640267259,1.74328155199824e-05,0.0190138870045344,0.0582398229180504
63,0.0387848249166011,0.00178838328429566,1.72364244040115e-05,0.0187977929876067,0.0576691380822252
64,0.0384487772059547,0.00177288799432753,1.70503132951341e-05,0.0185930705830988,0.0571278069680486
65,0.0381300177869902,0.00175818987417838,1.68740683484783e-05,0.0183992543066288,0.0566146982289145
66,0.0378279282668327,0.00174426040951347,1.67073053276862e-05,0.0182159123563849,0.056128760768886
67,0.0375419335493821,0.00173107308242909,1.65496674799494e-05,0.0180426441697413,0.0556690180891501
68,0.0372714989265443,0.00171860323732813,1.64008236144031e-05,0.0178790782126837,0.0552345631647734
69,0.0370161274373063,0.00170682795914598,1.62604663630809e-05,0.0177248699783759,0.0548245537987919
70,0.0367753574687999,0.00169572596273467,1.61283106061214e-05,0.0175797001740167,0.0544382084068981
71,0.0365487605764814,0.00168527749235052,1.60040920450848e-05,0.0174432730775952,0.0540748021914314
72,0.0363359395031688,0.00167546423031114,1.58875659101341e-05,0.0173153150482981,0.0537336636681393
73,0.0361365263789726,0.00166626921399358,1.5778505788493e-05,0.0171955731762068,0.0534141715133625
74,0.0359501810861843,0.00165767676043871,1.56767025630491e-05,0.0170838140585722,0.0531157517029745
75,0.0357765897749723,0.00164967239790935,1.55819634512512e-05,0.016979822691413,0.052837874917653
76,0.0356154635173209,0.00164224280382288,1.54941111355807e-05,0.0168834014664663,0.0525800541919318
77,0.0354665370880541,0.00163537574854383,1.54129829778765e-05,0.0167943692646583,0.0523418427870279
78,0.0353295678630405,0.00162906004457961,1.5338430310682e-05,0.0167125606382726,0.0521228322697054
79,0.0352043348257966,0.00162328550077465,1.52703177995685e-05,0.016637825074894,0.051922650781459
80,0.0350906376747085,0.00161804288114403,1.52085228711015e-05,0.0165700263370102,0.0517409614841101
81,0.0349882960239992,0.00161332386802977,1.51529352017421e-05,0.0165090418718752,0.051577461169539
82,0.0348971486923847,0.0016091210293005,1.51034562635499e-05,0.0164547622868909,0.0514318790227406
83,0.0348170530741056,0.00160542778934947,1.50599989230668e-05,0.0164070908863481,0.0513039755287309
84,0.0347478845876978,0.00160223840367717,1.502248709023e-05,0.0163659432659092,0.0511935415150377
85,0.0346895361984878,0.00159954793687338,1.49908554145901e-05,0.0163312469616993,0.0511003973226279
86,0.0346419180113742,0.00159735224384021,1.49650490265033e-05,0.0163029411513296,0.0510243920991484
87,0.0346049569309886,0.00159564795412191,1.49450233213338e-05,0.0162809764045903,0.0509654032093092
88,0.0345785963868316,0.00159443245923089,1.49307437850406e-05,0.0162653144819459,0.0509233357581345
89,0.0345627961214531,0.00159370390288054,1.4922185859846e-05,0.0162559281793318,0.0508981222236456
90,0.0345575320401952,0.00159346117405685,1.49193348489871e-05,0.0162528012181043,0.0508897221963451
