ElevationDeg,GaseousLossDb,CloudLossDb,RainLossDb,ScintillationLossDb,TotalAtmosphericLossDb
44,0.049700278498197,0.00456527503467625,2.73155212887124e-05,0.0343497562316283,0.0843556913681517
45,0.0488253194446563,0.0044849046857729,2.67146559569149e-05,0.0335959658083735,0.0827228654868416
46,0.0479950010504942,0.00440863485489382,2.61462585463951e-05,0.0328834008558514,0.0811761001186495
47,0.047206590185406,0.00433621448727787,2.56082054856269e-05,0.0322093309390147,0.0797099207338602
48,0.0464575857750705,0.00426741384392753,2.50985616227085e-05,0.0315712685085987,0.0783193286337693
49,0.0457456952682713,0.00420202233996983,2.46155602435634e-05,0.0309669432422861,0.0769997516723685
50,0.04506881393506,0.00413984664306584,2.41575855870565e-05,0.0303942795725433,0.0757470010058463
51,0.0444250066077548,0.0040807089962095,2.3723157503241e-05,0.0298513769519663,0.0745572330311842
52,0.0438124915363101,0.00402444573474446,2.33109179569374e-05,0.0293364924777531,0.0734269158058575
53,0.0432296260792003,0.00397090597198408,2.29196191250921e-05,0.0288480255554176,0.0723527993489219
54,0.0426748939922948,0.00391995043161673,2.25481128747064e-05,0.0283845043304143,0.0713318893137975
55,0.0421468941127806,0.00387145040825476,2.2195341440046e-05,0.0279445736567828,0.0703614235981977
56,0.0416443302642037,0.00382528684015077,2.18603291444965e-05,0.0275269844057254,0.0694388515195745
57,0.0411660022331469,0.00378134948035009,2.15421750347804e-05,0.0271305839453907,0.0685618152373357
58,0.0407107976887052,0.00373953615444516,2.12400463140457e-05,0.0267543076470006,0.0677281331476758
59,0.0402776849334271,0.00369975209470508,2.0953172476189e-05,0.0263971712926084,0.0669357850145758
60,0.0398657063892659,0.00366190934172031,2.06808400572045e-05,0.026058264276843,0.0661828986325262
61,0.0394739727347732,0.00362592620586801,2.04223879307351e-05,0.0257367435094882,0.0654677378437504
62,0.0391016576206149,0.00359172678189977,2.01772030847083e-05,0.0254318279380997,0.0647886917559497
63,0.0387479928997882,0.00355924051080786,1.99447168242183e-05,0.0251427936204114,0.0641442650264666
64,0.038412264316918,0.00352840178386068,1.97244013529053e-05,0.0248689692853201,0.0635330690958337
65,0.0380938076079001,0.00349914958433111,1.95157666911712e-05,0.0246097323290042,0.0629538142683522
66,0.0377920049671165,0.00347142716298856,1.93183578948064e-05,0.0243645051994159,0.0624053025500071
67,0.037506281844607,0.00344518174389962,1.91317525421227e-05,0.0241327521281572,0.061886421164978
68,0.0372361040400634,0.00342036425749356,1.89555584615974e-05,0.0239139761737494,0.0613961366814957
69,0.0369809750644117,0.00339692909820753,1.87894116754209e-05,0.0237077165446363,0.0609334896860454
70,0.0367404337431545,0.00337483390433888,1.86329745372885e-05,0.0235135461740334,0.0604975899521041
71,0.0365140520386206,0.00335403935800543,1.84859340453408e-05,0.0233310695220233,0.0600876120558731
72,0.0363014330708832,0.0033345090033547,1.83480003134044e-05,0.0231599205831658,0.0597027913969632
73,0.0361022093194007,0.00331620908137356,1.821890518564e-05,0.0229997610804147,0.0593424205868076
74,0.0359160409894573,0.00329910837983586,1.80984009814359e-05,0.0228502788283366,0.0590058461718192
75,0.0357426145292691,0.0032831780970895,1.79862593588932e-05,0.0227111862505797,0.05869246566205
76,0.0355816412852008,0.00326839171852982,1.7882270286593e-05,0.0225822190382553,0.0584017248394148
77,0.0354328562839475,0.0032547249047356,1.77862411145141e-05,0.0224631349374193,0.0581331153224788
78,0.0352960171317861,0.0032421553903585,1.76979957360223e-05,0.0223537126551897,0.0578861723674107
79,0.0351709030221213,0.00323066289296014,1.76173738337875e-05,0.0222537508752418,0.057660472887038
80,0.0350573138435557,0.00322022903108281,1.75442302033154e-05,0.0221630673744999,0.0574556336720187
81,0.0349550693816157,0.00321083725092315,1.74784341485348e-05,0.022081498233806,0.0572713098000208
82,0.034864008608083,0.0032024727610529,1.74198689445496e-05,0.0220088971362217,0.0571071932204874
83,0.034783989052624,0.00319512247469915,1.73684313632762e-05,0.0219451347474013,0.0569630115041013
84,0.0347148862520833,0.00318877495915864,1.73240312582421e-05,0.0218900981731955,0.0568385267474558
85,0.0346565932734329,0.00318342039197771,1.72865912053227e-05,0.0218436904902981,0.0567335346247192
86,0.0346090203069403,0.00317905052358227,1.72560461966648e-05,0.0218058303463517,0.0566478635792604
87,0.0345720943266521,0.00317565864609115,1.72323433854724e-05,0.0217764516264906,0.0565813741492989
88,0.0345457588157913,0.00317323956809216,1.72154418797341e-05,0.0217555031838193,0.0565339584226674
89,0.034529973555138,0.0031717895952036,1.72053125833535e-05,0.0217429486318227,0.0565055396167431
90,0.0345247144729159,0.00317130651628534,1.72019380835005e-05,0.0217387661971691,0.056496071780528
